id,title,main_picture/medium,main_picture/large,start_date,mean,media_type,status,genres/0/id,genres/0/name,genres/1/id,genres/1/name,genres/2/id,genres/2/name,genres/3/id,genres/3/name,num_episodes,start_season/year,start_season/season,average_episode_duration,rating,studios/0/id,studios/0/name,genres/4/id,genres/4/name,genres/5/id,genres/5/name,genres/6/id,genres/6/name,genres/7/id,genres/7/name,studios/1/id,studios/1/name,studios/2/id,studios/2/name,genres/8/id,genres/8/name,genres/9/id,genres/9/name
9890,Major: Message,https://api-cdn.myanimelist.net/images/anime/11/75219.jpg,https://api-cdn.myanimelist.net/images/anime/11/75219l.jpg,2010-12-17,8.21,ova,finished_airing,4,Comedy,8,Drama,27,Shounen,30,Sports,1,2010,fall,1440,pg_13,118,SynergySP,,,,,,,,,,,,,,,,
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,https://api-cdn.myanimelist.net/images/anime/12/29597.jpg,https://api-cdn.myanimelist.net/images/anime/12/29597l.jpg,2011-02-23,8.1,ova,finished_airing,1,Action,2,Adventure,17,Martial Arts,27,Shounen,13,2011,winter,1480,pg_13,73,TMS Entertainment,31,Super Power,37,Supernatural,,,,,,,,,,,,
9863,SKET Dance,https://api-cdn.myanimelist.net/images/anime/9/73974.jpg,https://api-cdn.myanimelist.net/images/anime/9/73974l.jpg,2011-04-07,8.25,tv,finished_airing,4,Comedy,23,School,27,Shounen,,,77,2011,spring,1459,pg_13,103,Tatsunoko Production,,,,,,,,,,,,,,,,
7674,Bakuman.,https://api-cdn.myanimelist.net/images/anime/6/26138.jpg,https://api-cdn.myanimelist.net/images/anime/6/26138l.jpg,2010-10-02,8.23,tv,finished_airing,4,Comedy,8,Drama,22,Romance,27,Shounen,25,2010,fall,1470,pg_13,7,J.C.Staff,,,,,,,,,,,,,,,,
11843,Danshi Koukousei no Nichijou,https://api-cdn.myanimelist.net/images/anime/3/33257.jpg,https://api-cdn.myanimelist.net/images/anime/3/33257l.jpg,2012-01-10,8.27,tv,finished_airing,36,Slice of Life,4,Comedy,23,School,,,12,2012,winter,1440,pg_13,14,Sunrise,,,,,,,,,,,,,,,,
16782,Kotonoha no Niwa,https://api-cdn.myanimelist.net/images/anime/8/79676.jpg,https://api-cdn.myanimelist.net/images/anime/8/79676l.jpg,2013-05-31,8.03,movie,finished_airing,36,Slice of Life,40,Psychological,8,Drama,22,Romance,1,2013,spring,2760,pg_13,291,CoMix Wave Films,,,,,,,,,,,,,,,,
28675,Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen,https://api-cdn.myanimelist.net/images/anime/9/72614.jpg,https://api-cdn.myanimelist.net/images/anime/9/72614l.jpg,2015-04-25,8.2,movie,finished_airing,10,Fantasy,36,Slice of Life,37,Supernatural,,,1,2015,spring,5400,pg_13,2,Kyoto Animation,,,,,,,,,,,,,,,,
3226,Major S4,https://api-cdn.myanimelist.net/images/anime/9/75217.jpg,https://api-cdn.myanimelist.net/images/anime/9/75217l.jpg,2008-01-05,8.23,tv,finished_airing,4,Comedy,8,Drama,27,Shounen,30,Sports,26,2008,winter,1470,pg_13,118,SynergySP,,,,,,,,,,,,,,,,
21557,Omoide no Marnie,https://api-cdn.myanimelist.net/images/anime/7/64293.jpg,https://api-cdn.myanimelist.net/images/anime/7/64293l.jpg,2014-07-19,8.1,movie,finished_airing,7,Mystery,40,Psychological,8,Drama,,,1,2014,summer,6180,g,21,Studio Ghibli,,,,,,,,,,,,,,,,
31715,Working!!!: Lord of the Takanashi,https://api-cdn.myanimelist.net/images/anime/10/79375.jpg,https://api-cdn.myanimelist.net/images/anime/10/79375l.jpg,2016-03-30,8.19,special,finished_airing,4,Comedy,22,Romance,42,Seinen,36,Slice of Life,1,2016,winter,2985,pg_13,56,A-1 Pictures,,,,,,,,,,,,,,,,
43,Koukaku Kidoutai,https://api-cdn.myanimelist.net/images/anime/10/82594.jpg,https://api-cdn.myanimelist.net/images/anime/10/82594l.jpg,1995-11-18,8.29,movie,finished_airing,1,Action,18,Mecha,39,Police,40,Psychological,1,1995,fall,4960,r+,10,Production I.G,24,Sci-Fi,42,Seinen,,,,,,,,,,,,
9617,K-On! Movie,https://api-cdn.myanimelist.net/images/anime/5/76233.jpg,https://api-cdn.myanimelist.net/images/anime/5/76233l.jpg,2011-12-03,8.33,movie,finished_airing,19,Music,36,Slice of Life,4,Comedy,,,1,2011,fall,6600,pg_13,2,Kyoto Animation,,,,,,,,,,,,,,,,
31051,Kuroko no Basket: Saikou no Present Desu,https://api-cdn.myanimelist.net/images/anime/13/77323.jpg,https://api-cdn.myanimelist.net/images/anime/13/77323l.jpg,2015-12-24,8.1,special,finished_airing,1,Action,23,School,27,Shounen,30,Sports,1,2015,fall,1432,pg_13,10,Production I.G,,,,,,,,,,,,,,,,
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,https://api-cdn.myanimelist.net/images/anime/1511/94432.jpg,https://api-cdn.myanimelist.net/images/anime/1511/94432l.jpg,2012-07-14,8.17,movie,finished_airing,1,Action,16,Magic,4,Comedy,24,Sci-Fi,1,2012,summer,9000,r+,35,Seven Arcs,8,Drama,,,,,,,,,,,,,,
1033,Sennen Joyuu,https://api-cdn.myanimelist.net/images/anime/1648/93626.jpg,https://api-cdn.myanimelist.net/images/anime/1648/93626l.jpg,2002-09-14,8.27,movie,finished_airing,1,Action,2,Adventure,8,Drama,10,Fantasy,1,2002,summer,5220,pg_13,11,Madhouse,13,Historical,22,Romance,,,,,,,,,,,,
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,https://api-cdn.myanimelist.net/images/anime/7/77324.jpg,https://api-cdn.myanimelist.net/images/anime/7/77324l.jpg,2015-12-03,8.26,special,finished_airing,24,Sci-Fi,41,Thriller,,,,,1,2015,fall,1440,pg_13,314,White Fox,,,,,,,,,,,,,,,,
3091,xxxHOLiC Kei,https://api-cdn.myanimelist.net/images/anime/9/8626.jpg,https://api-cdn.myanimelist.net/images/anime/9/8626l.jpg,2008-04-04,8.24,tv,finished_airing,7,Mystery,4,Comedy,40,Psychological,37,Supernatural,13,2008,spring,1450,pg_13,10,Production I.G,8,Drama,,,,,,,,,,,,,,
12115,Berserk: Ougon Jidai-hen III - Kourin,https://api-cdn.myanimelist.net/images/anime/12/41305.jpg,https://api-cdn.myanimelist.net/images/anime/12/41305l.jpg,2013-02-01,8.2,movie,finished_airing,1,Action,2,Adventure,6,Demons,8,Drama,1,2013,winter,6600,r+,13,Studio 4°C,10,Fantasy,14,Horror,38,Military,42,Seinen,,,,,37,Supernatural,,
28223,Death Parade,https://api-cdn.myanimelist.net/images/anime/5/71553.jpg,https://api-cdn.myanimelist.net/images/anime/5/71553l.jpg,2015-01-10,8.2,tv,finished_airing,11,Game,7,Mystery,40,Psychological,8,Drama,12,2015,winter,1380,r,11,Madhouse,41,Thriller,,,,,,,,,,,,,,
121,Fullmetal Alchemist,https://api-cdn.myanimelist.net/images/anime/10/75815.jpg,https://api-cdn.myanimelist.net/images/anime/10/75815l.jpg,2003-10-04,8.16,tv,finished_airing,1,Action,2,Adventure,4,Comedy,8,Drama,51,2003,fall,1440,pg_13,4,Bones,10,Fantasy,16,Magic,38,Military,27,Shounen,,,,,,,,
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,https://api-cdn.myanimelist.net/images/anime/12/80032.jpg,https://api-cdn.myanimelist.net/images/anime/12/80032l.jpg,2007-10-03,8.28,tv,finished_airing,11,Game,40,Psychological,41,Thriller,42,Seinen,26,2007,fall,1380,r,11,Madhouse,,,,,,,,,,,,,,,,
138,Hunter x Hunter: Greed Island,https://api-cdn.myanimelist.net/images/anime/13/37203.jpg,https://api-cdn.myanimelist.net/images/anime/13/37203l.jpg,2003-02-05,8.21,ova,finished_airing,1,Action,2,Adventure,31,Super Power,10,Fantasy,8,2003,winter,1370,pg_13,22,Nippon Animation,27,Shounen,,,,,,,,,,,,,,
6675,Redline,https://api-cdn.myanimelist.net/images/anime/12/28553.jpg,https://api-cdn.myanimelist.net/images/anime/12/28553l.jpg,2009-08-14,8.29,movie,finished_airing,1,Action,24,Sci-Fi,3,Cars,30,Sports,1,2009,summer,6120,r+,11,Madhouse,,,,,,,,,,,,,,,,
10800,Chihayafuru,https://api-cdn.myanimelist.net/images/anime/3/35749.jpg,https://api-cdn.myanimelist.net/images/anime/3/35749l.jpg,2011-10-05,8.23,tv,finished_airing,8,Drama,11,Game,43,Josei,23,School,25,2011,fall,1357,pg_13,11,Madhouse,36,Slice of Life,30,Sports,,,,,,,,,,,,
32005,Detective Conan Movie 20: The Darkest Nightmare,https://api-cdn.myanimelist.net/images/anime/10/78894.jpg,https://api-cdn.myanimelist.net/images/anime/10/78894l.jpg,2016-04-16,8.17,movie,finished_airing,1,Action,7,Mystery,39,Police,27,Shounen,1,2016,spring,6720,g,73,TMS Entertainment,,,,,,,,,,,,,,,,
813,Dragon Ball Z,https://api-cdn.myanimelist.net/images/anime/6/20936.jpg,https://api-cdn.myanimelist.net/images/anime/6/20936l.jpg,1989-04-26,8.15,tv,finished_airing,1,Action,2,Adventure,4,Comedy,10,Fantasy,291,1989,spring,1440,pg_13,18,Toei Animation,17,Martial Arts,27,Shounen,31,Super Power,,,,,,,,,,
27821,Fate/stay night: Unlimited Blade Works Prologue,https://api-cdn.myanimelist.net/images/anime/9/67425.jpg,https://api-cdn.myanimelist.net/images/anime/9/67425l.jpg,2014-10-05,8.1,special,finished_airing,1,Action,10,Fantasy,16,Magic,37,Supernatural,1,2014,fall,3060,pg_13,43,ufotable,,,,,,,,,,,,,,,,
28725,Kokoro ga Sakebitagatterunda.,https://api-cdn.myanimelist.net/images/anime/8/75745.jpg,https://api-cdn.myanimelist.net/images/anime/8/75745l.jpg,2015-09-19,7.95,movie,finished_airing,8,Drama,22,Romance,23,School,,,1,2015,summer,7157,pg_13,56,A-1 Pictures,,,,,,,,,,,,,,,,
585,Mimi wo Sumaseba,https://api-cdn.myanimelist.net/images/anime/1899/109259.jpg,https://api-cdn.myanimelist.net/images/anime/1899/109259l.jpg,1995-07-15,8.23,movie,finished_airing,36,Slice of Life,8,Drama,22,Romance,25,Shoujo,1,1995,summer,6660,g,21,Studio Ghibli,,,,,,,,,,,,,,,,
16067,Nagi no Asu kara,https://api-cdn.myanimelist.net/images/anime/7/53549.jpg,https://api-cdn.myanimelist.net/images/anime/7/53549l.jpg,2013-10-03,8.07,tv,finished_airing,8,Drama,10,Fantasy,22,Romance,,,26,2013,fall,1419,pg_13,132,P.A. Works,,,,,,,,,,,,,,,,
30,Neon Genesis Evangelion,https://api-cdn.myanimelist.net/images/anime/1314/108941.jpg,https://api-cdn.myanimelist.net/images/anime/1314/108941l.jpg,1995-10-04,8.32,tv,finished_airing,1,Action,24,Sci-Fi,5,Dementia,40,Psychological,26,1995,fall,1441,pg_13,6,Gainax,8,Drama,18,Mecha,,,,,103,Tatsunoko Production,,,,,,
31490,One Piece Film: Gold,https://api-cdn.myanimelist.net/images/anime/12/81081.jpg,https://api-cdn.myanimelist.net/images/anime/12/81081l.jpg,2016-07-23,7.94,movie,finished_airing,1,Action,2,Adventure,4,Comedy,8,Drama,1,2016,summer,7200,pg_13,18,Toei Animation,10,Fantasy,27,Shounen,,,,,,,,,,,,
759,Tokyo Godfathers,https://api-cdn.myanimelist.net/images/anime/1144/93627.jpg,https://api-cdn.myanimelist.net/images/anime/1144/93627l.jpg,2003-11-08,8.29,movie,finished_airing,4,Comedy,8,Drama,,,,,1,2003,fall,5520,pg_13,11,Madhouse,,,,,,,,,,,,,,,,
6,Trigun,https://api-cdn.myanimelist.net/images/anime/7/20310.jpg,https://api-cdn.myanimelist.net/images/anime/7/20310l.jpg,1998-04-01,8.23,tv,finished_airing,1,Action,24,Sci-Fi,2,Adventure,4,Comedy,26,1998,spring,1480,pg_13,11,Madhouse,8,Drama,27,Shounen,,,,,,,,,,,,
6864,xxxHOLiC Rou,https://api-cdn.myanimelist.net/images/anime/9/25080.jpg,https://api-cdn.myanimelist.net/images/anime/9/25080l.jpg,2010-04-23,8.22,ova,finished_airing,7,Mystery,37,Supernatural,,,,,2,2010,spring,2130,pg_13,10,Production I.G,,,,,,,,,,,,,,,,
9735,Gintama: Shinyaku Benizakura-hen,https://api-cdn.myanimelist.net/images/anime/12/26966.jpg,https://api-cdn.myanimelist.net/images/anime/12/26966l.jpg,2010-12-15,8.27,special,finished_airing,1,Action,4,Comedy,13,Historical,20,Parody,1,2010,fall,660,pg_13,14,Sunrise,21,Samurai,24,Sci-Fi,27,Shounen,,,,,,,,,,
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,https://api-cdn.myanimelist.net/images/anime/6/42331.jpg,https://api-cdn.myanimelist.net/images/anime/6/42331l.jpg,2012-10-06,8.23,movie,finished_airing,40,Psychological,8,Drama,16,Magic,41,Thriller,1,2012,fall,7800,pg_13,44,Shaft,,,,,,,,,,,,,,,,
11123,Sekaiichi Hatsukoi 2,https://api-cdn.myanimelist.net/images/anime/8/34871.jpg,https://api-cdn.myanimelist.net/images/anime/8/34871l.jpg,2011-10-08,7.95,tv,finished_airing,4,Comedy,8,Drama,22,Romance,28,Shounen Ai,12,2011,fall,1440,pg_13,37,Studio Deen,,,,,,,,,,,,,,,,
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,https://api-cdn.myanimelist.net/images/anime/11/75376.jpg,https://api-cdn.myanimelist.net/images/anime/11/75376l.jpg,2015-04-03,8.27,tv,finished_airing,36,Slice of Life,4,Comedy,8,Drama,22,Romance,13,2015,spring,1440,pg_13,91,feel.,23,School,,,,,,,,,,,,,,
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,https://api-cdn.myanimelist.net/images/anime/13/84052.jpg,https://api-cdn.myanimelist.net/images/anime/13/84052l.jpg,2016-10-27,8.08,ova,finished_airing,4,Comedy,22,Romance,23,School,,,1,2016,fall,1420,pg_13,91,feel.,,,,,,,,,,,,,,,,
962,Aria the Natural,https://api-cdn.myanimelist.net/images/anime/2/77621.jpg,https://api-cdn.myanimelist.net/images/anime/2/77621l.jpg,2006-04-03,8.19,tv,finished_airing,24,Sci-Fi,36,Slice of Life,10,Fantasy,27,Shounen,26,2006,spring,1440,g,34,Hal Film Maker,,,,,,,,,,,,,,,,
1519,Black Lagoon: The Second Barrage,https://api-cdn.myanimelist.net/images/anime/3/83748.jpg,https://api-cdn.myanimelist.net/images/anime/3/83748l.jpg,2006-10-03,8.19,tv,finished_airing,1,Action,42,Seinen,,,,,12,2006,fall,1440,r,11,Madhouse,,,,,,,,,,,,,,,,
2167,Clannad,https://api-cdn.myanimelist.net/images/anime/1804/95033.jpg,https://api-cdn.myanimelist.net/images/anime/1804/95033l.jpg,2007-10-05,8.06,tv,finished_airing,4,Comedy,8,Drama,22,Romance,23,School,23,2007,fall,1470,pg_13,2,Kyoto Animation,36,Slice of Life,37,Supernatural,,,,,,,,,,,,
16706,Kami nomi zo Shiru Sekai: Megami-hen,https://api-cdn.myanimelist.net/images/anime/6/51949.jpg,https://api-cdn.myanimelist.net/images/anime/6/51949l.jpg,2013-07-09,8.07,tv,finished_airing,35,Harem,4,Comedy,37,Supernatural,22,Romance,12,2013,summer,1440,pg_13,32,Manglobe,27,Shounen,,,,,,,,,,,,,,
5681,Summer Wars,https://api-cdn.myanimelist.net/images/anime/10/15796.jpg,https://api-cdn.myanimelist.net/images/anime/10/15796l.jpg,2009-08-01,8.09,movie,finished_airing,24,Sci-Fi,4,Comedy,,,,,1,2009,summer,6840,pg_13,11,Madhouse,,,,,,,,,,,,,,,,
3901,Baccano! Specials,https://api-cdn.myanimelist.net/images/anime/7/9129.jpg,https://api-cdn.myanimelist.net/images/anime/7/9129l.jpg,2008-02-27,8.14,special,finished_airing,1,Action,4,Comedy,13,Historical,7,Mystery,3,2008,winter,1740,r,112,Brain's Base,37,Supernatural,,,,,,,,,,,,,,
6467,Detective Conan Movie 14: The Lost Ship in the Sky,https://api-cdn.myanimelist.net/images/anime/7/22312.jpg,https://api-cdn.myanimelist.net/images/anime/7/22312l.jpg,2010-04-17,8.14,movie,finished_airing,1,Action,7,Mystery,39,Police,27,Shounen,1,2010,spring,6120,g,65,Tokyo Movie Shinsha,,,,,,,,,,,,,,,,
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,https://api-cdn.myanimelist.net/images/anime/10/30599.jpg,https://api-cdn.myanimelist.net/images/anime/10/30599l.jpg,2011-04-06,8.25,tv,finished_airing,11,Game,40,Psychological,41,Thriller,42,Seinen,26,2011,spring,1440,r,11,Madhouse,,,,,,,,,,,,,,,,
22507,Initial D Final Stage,https://api-cdn.myanimelist.net/images/anime/1404/101364.jpg,https://api-cdn.myanimelist.net/images/anime/1404/101364l.jpg,2014-05-16,8.24,tv,finished_airing,30,Sports,3,Cars,42,Seinen,,,4,2014,spring,1641,pg_13,118,SynergySP,,,,,,,,,,,,,,,,
3701,Kaiba,https://api-cdn.myanimelist.net/images/anime/7/13193.jpg,https://api-cdn.myanimelist.net/images/anime/7/13193l.jpg,2008-04-11,8.17,tv,finished_airing,2,Adventure,7,Mystery,22,Romance,24,Sci-Fi,12,2008,spring,1440,r+,11,Madhouse,,,,,,,,,,,,,,,,
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,https://api-cdn.myanimelist.net/images/anime/9/61015.jpg,https://api-cdn.myanimelist.net/images/anime/9/61015l.jpg,2013-08-24,8.21,special,finished_airing,1,Action,2,Adventure,4,Comedy,8,Drama,1,2013,summer,6414,pg_13,18,Toei Animation,10,Fantasy,27,Shounen,31,Super Power,,,,,,,,,,
33255,Saiki Kusuo no Ψ-nan,https://api-cdn.myanimelist.net/images/anime/11/80167.jpg,https://api-cdn.myanimelist.net/images/anime/11/80167l.jpg,2016-07-04,8.44,tv,finished_airing,4,Comedy,23,School,27,Shounen,36,Slice of Life,120,2016,summer,330,pg_13,7,J.C.Staff,37,Supernatural,,,,,,,1444,Egg Firm,,,,,,
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,https://api-cdn.myanimelist.net/images/anime/1652/90326.jpg,https://api-cdn.myanimelist.net/images/anime/1652/90326l.jpg,2000-07-15,8.22,movie,finished_airing,4,Comedy,8,Drama,10,Fantasy,16,Magic,1,2000,summer,4945,pg,11,Madhouse,22,Romance,25,Shoujo,,,,,,,,,,,,
265,Hajime no Ippo: Mashiba vs. Kimura,https://api-cdn.myanimelist.net/images/anime/4/64737.jpg,https://api-cdn.myanimelist.net/images/anime/4/64737l.jpg,2003-09-05,8.23,ova,finished_airing,4,Comedy,30,Sports,27,Shounen,,,1,2003,summer,3660,pg_13,11,Madhouse,,,,,,,,,,,,,,,,
25681,Kamisama Hajimemashita◎,https://api-cdn.myanimelist.net/images/anime/8/69187.jpg,https://api-cdn.myanimelist.net/images/anime/8/69187l.jpg,2015-01-06,8.16,tv,finished_airing,4,Comedy,6,Demons,37,Supernatural,22,Romance,12,2015,winter,1435,pg_13,73,TMS Entertainment,10,Fantasy,25,Shoujo,,,,,,,,,,,,
4722,Skip Beat!,https://api-cdn.myanimelist.net/images/anime/11/84022.jpg,https://api-cdn.myanimelist.net/images/anime/11/84022l.jpg,2008-10-06,8.12,tv,finished_airing,4,Comedy,8,Drama,22,Romance,25,Shoujo,25,2008,fall,1449,pg_13,34,Hal Film Maker,,,,,,,,,,,,,,,,
24277,Yowamushi Pedal: Grande Road,https://api-cdn.myanimelist.net/images/anime/12/67799.jpg,https://api-cdn.myanimelist.net/images/anime/12/67799l.jpg,2014-10-07,8.11,tv,finished_airing,4,Comedy,8,Drama,27,Shounen,30,Sports,24,2014,fall,1432,pg_13,73,TMS Entertainment,,,,,,,,,,,,,,,,
239,Gankutsuou,https://api-cdn.myanimelist.net/images/anime/10/2235.jpg,https://api-cdn.myanimelist.net/images/anime/10/2235l.jpg,2004-10-06,8.17,tv,finished_airing,8,Drama,7,Mystery,24,Sci-Fi,37,Supernatural,24,2004,fall,1440,r,3,Gonzo,41,Thriller,,,,,,,,,,,,,,
512,Majo no Takkyuubin,https://api-cdn.myanimelist.net/images/anime/10/75916.jpg,https://api-cdn.myanimelist.net/images/anime/10/75916l.jpg,1989-07-29,8.23,movie,finished_airing,2,Adventure,4,Comedy,8,Drama,16,Magic,1,1989,summer,6300,g,21,Studio Ghibli,22,Romance,10,Fantasy,,,,,,,,,,,,
4477,Nodame Cantabile: Paris-hen,https://api-cdn.myanimelist.net/images/anime/4/11918.jpg,https://api-cdn.myanimelist.net/images/anime/4/11918l.jpg,2008-10-10,8.17,tv,finished_airing,4,Comedy,43,Josei,19,Music,22,Romance,11,2008,fall,1380,pg_13,7,J.C.Staff,36,Slice of Life,,,,,,,,,,,,,,
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,https://api-cdn.myanimelist.net/images/anime/5/41415.jpg,https://api-cdn.myanimelist.net/images/anime/5/41415l.jpg,2012-08-25,8.15,special,finished_airing,1,Action,2,Adventure,4,Comedy,8,Drama,1,2012,summer,6365,pg_13,18,Toei Animation,10,Fantasy,27,Shounen,31,Super Power,,,,,,,,,,
31174,Osomatsu-san,https://api-cdn.myanimelist.net/images/anime/7/76540.jpg,https://api-cdn.myanimelist.net/images/anime/7/76540l.jpg,2015-10-06,8.01,tv,finished_airing,4,Comedy,20,Parody,,,,,25,2015,fall,1430,r,1,Studio Pierrot,,,,,,,,,,,,,,,,
23327,Space☆Dandy 2nd Season,https://api-cdn.myanimelist.net/images/anime/3/64451.jpg,https://api-cdn.myanimelist.net/images/anime/3/64451l.jpg,2014-07-06,8.26,tv,finished_airing,29,Space,4,Comedy,24,Sci-Fi,,,13,2014,summer,1460,pg_13,4,Bones,,,,,,,,,,,,,,,,
5365,Tsumiki no Ie,https://api-cdn.myanimelist.net/images/anime/13/13357.jpg,https://api-cdn.myanimelist.net/images/anime/13/13357l.jpg,2008-06-10,8.07,movie,finished_airing,8,Drama,,,,,,,1,2008,spring,723,g,234,Oh! Production,,,,,,,,,,,,,,,,
3702,Detroit Metal City,https://api-cdn.myanimelist.net/images/anime/3/9853.jpg,https://api-cdn.myanimelist.net/images/anime/3/9853l.jpg,2008-08-08,8.14,ova,finished_airing,19,Music,4,Comedy,42,Seinen,,,12,2008,summer,835,r,13,Studio 4°C,,,,,,,,,,,,,,,,
3167,Eve no Jikan,https://api-cdn.myanimelist.net/images/anime/13/19480.jpg,https://api-cdn.myanimelist.net/images/anime/13/19480l.jpg,2008-08-01,8.08,ona,finished_airing,24,Sci-Fi,36,Slice of Life,,,,,6,2008,summer,1091,pg_13,84,Studio Rikka,,,,,,,,,,,,,,,,
7465,Eve no Jikan (Movie),https://api-cdn.myanimelist.net/images/anime/9/27711.jpg,https://api-cdn.myanimelist.net/images/anime/9/27711l.jpg,2010-03-06,8.05,movie,finished_airing,24,Sci-Fi,36,Slice of Life,,,,,1,2010,winter,6400,pg_13,84,Studio Rikka,,,,,,,,,,,,,,,,
7054,Kaichou wa Maid-sama!,https://api-cdn.myanimelist.net/images/anime/6/25254.jpg,https://api-cdn.myanimelist.net/images/anime/6/25254l.jpg,2010-04-02,8.05,tv,finished_airing,4,Comedy,22,Romance,23,School,25,Shoujo,26,2010,spring,1450,pg_13,7,J.C.Staff,,,,,,,,,,,,,,,,
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,https://api-cdn.myanimelist.net/images/anime/6/16343.jpg,https://api-cdn.myanimelist.net/images/anime/6/16343l.jpg,2002-11-09,8.06,ova,finished_airing,2,Adventure,24,Sci-Fi,27,Shounen,,,13,2002,fall,1500,pg_13,18,Toei Animation,,,,,,,,,,,,,,,,
23283,Zankyou no Terror,https://api-cdn.myanimelist.net/images/anime/4/64447.jpg,https://api-cdn.myanimelist.net/images/anime/4/64447l.jpg,2014-07-11,8.12,tv,finished_airing,7,Mystery,40,Psychological,41,Thriller,,,11,2014,summer,1370,r,569,MAPPA,,,,,,,,,,,,,,,,
2025,Darker than Black: Kuro no Keiyakusha,https://api-cdn.myanimelist.net/images/anime/5/19570.jpg,https://api-cdn.myanimelist.net/images/anime/5/19570l.jpg,2007-04-06,8.11,tv,finished_airing,1,Action,24,Sci-Fi,7,Mystery,31,Super Power,25,2007,spring,1440,r,4,Bones,,,,,,,,,,,,,,,,
235,Detective Conan,https://api-cdn.myanimelist.net/images/anime/7/75199.jpg,https://api-cdn.myanimelist.net/images/anime/7/75199l.jpg,1996-01-08,8.16,tv,currently_airing,2,Adventure,7,Mystery,4,Comedy,39,Police,0,1996,winter,1500,pg_13,73,TMS Entertainment,27,Shounen,,,,,,,,,,,,,,
1364,Detective Conan Movie 05: Countdown to Heaven,https://api-cdn.myanimelist.net/images/anime/1144/92654.jpg,https://api-cdn.myanimelist.net/images/anime/1144/92654l.jpg,2001-04-21,8.13,movie,finished_airing,2,Adventure,39,Police,4,Comedy,7,Mystery,1,2001,spring,6000,pg_13,73,TMS Entertainment,27,Shounen,,,,,,,,,,,,,,
18689,Diamond no Ace,https://api-cdn.myanimelist.net/images/anime/5/54235.jpg,https://api-cdn.myanimelist.net/images/anime/5/54235l.jpg,2013-10-06,8.12,tv,finished_airing,4,Comedy,23,School,27,Shounen,30,Sports,75,2013,fall,1440,pg_13,10,Production I.G,,,,,,,,,11,Madhouse,,,,,,
22043,Fairy Tail (2014),https://api-cdn.myanimelist.net/images/anime/3/60551.jpg,https://api-cdn.myanimelist.net/images/anime/3/60551l.jpg,2014-04-05,7.71,tv,finished_airing,1,Action,2,Adventure,4,Comedy,10,Fantasy,102,2014,spring,1460,pg_13,56,A-1 Pictures,16,Magic,27,Shounen,,,,,397,Bridge,,,,,,
31988,Hibike! Euphonium 2,https://api-cdn.myanimelist.net/images/anime/10/81155.jpg,https://api-cdn.myanimelist.net/images/anime/10/81155l.jpg,2016-10-06,8.29,tv,finished_airing,19,Music,23,School,8,Drama,,,13,2016,fall,1420,pg_13,2,Kyoto Animation,,,,,,,,,,,,,,,,
20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,https://api-cdn.myanimelist.net/images/anime/11/55267.jpg,https://api-cdn.myanimelist.net/images/anime/11/55267l.jpg,2014-04-05,8.11,tv,finished_airing,1,Action,2,Adventure,37,Supernatural,8,Drama,24,2014,spring,1440,r,287,David Production,27,Shounen,,,,,,,,,,,,,,
1453,Maison Ikkoku,https://api-cdn.myanimelist.net/images/anime/6/17576.jpg,https://api-cdn.myanimelist.net/images/anime/6/17576l.jpg,1986-03-26,8.19,tv,finished_airing,36,Slice of Life,4,Comedy,8,Drama,22,Romance,96,1986,spring,1545,r+,37,Studio Deen,42,Seinen,,,,,,,,,,,,,,
23623,Non Non Biyori Repeat,https://api-cdn.myanimelist.net/images/anime/9/75105.jpg,https://api-cdn.myanimelist.net/images/anime/9/75105l.jpg,2015-07-07,8.18,tv,finished_airing,4,Comedy,23,School,42,Seinen,36,Slice of Life,12,2015,summer,1437,pg_13,300,SILVER LINK.,,,,,,,,,,,,,,,,
1559,Shijou Saikyou no Deshi Kenichi,https://api-cdn.myanimelist.net/images/anime/9/75515.jpg,https://api-cdn.myanimelist.net/images/anime/9/75515l.jpg,2006-10-07,8.1,tv,finished_airing,1,Action,4,Comedy,17,Martial Arts,23,School,50,2006,fall,1500,pg_13,73,TMS Entertainment,27,Shounen,,,,,,,,,,,,,,
1382,Yuusha-Ou GaoGaiGar Final,https://api-cdn.myanimelist.net/images/anime/1735/95499.jpg,https://api-cdn.myanimelist.net/images/anime/1735/95499l.jpg,2000-01-21,8.08,ova,finished_airing,2,Adventure,8,Drama,18,Mecha,24,Sci-Fi,8,2000,winter,1920,pg_13,14,Sunrise,27,Shounen,,,,,,,,,,,,,,
